criterion,variable,cutoff,rss,N,N_low,N_high
b,debt_gdp,.4159799957275391,8.6856279,1373,526,847
b,debt_gdp,.4163800048828125,8.6855888,1373,527,846
b,debt_gdp,.4166699981689453,8.6855583,1373,529,844
b,debt_gdp,.4169200134277344,8.6855297,1373,530,843
b,debt_gdp,.4171699905395508,8.6855001,1373,531,842
b,debt_gdp,.4174499893188476,8.685461,1373,531,842
b,debt_gdp,.4177700042724609,8.6854153,1373,533,840
b,debt_gdp,.4185699844360352,8.685297,1373,534,839
b,debt_gdp,.4188600158691406,8.6852541,1373,535,838
b,debt_gdp,.4192900085449219,8.6851902,1373,536,837
b,debt_gdp,.4194100189208985,8.6851721,1373,537,836
b,debt_gdp,.4195999908447265,8.6851416,1373,537,836
b,debt_gdp,.4199100112915039,8.6850929,1373,539,834
b,debt_gdp,.4199700164794922,8.6850834,1373,540,833
b,debt_gdp,.420099983215332,8.6850624,1373,540,833
b,debt_gdp,.4206499862670898,8.6849728,1373,542,831
b,debt_gdp,.4209000015258789,8.6849251,1373,543,830
b,debt_gdp,.4213100051879883,8.6848469,1373,544,829
b,debt_gdp,.4213299942016602,8.684844,1373,545,828
b,debt_gdp,.4219100189208984,8.6847477,1373,546,827
b,debt_gdp,.4236399841308593,8.6844511,1373,546,827
b,debt_gdp,.4236600112915039,8.6844473,1373,548,825
b,debt_gdp,.4237599945068359,8.6844292,1373,548,825
b,debt_gdp,.4238299942016602,8.6844158,1373,550,823
b,debt_gdp,.4239500045776367,8.6843929,1373,551,822
b,debt_gdp,.4241699981689453,8.6843481,1373,552,821
b,debt_gdp,.424469985961914,8.6842861,1373,552,821
b,debt_gdp,.4244900131225586,8.6842813,1373,554,819
b,debt_gdp,.4251399993896484,8.6841459,1373,555,818
b,debt_gdp,.425369987487793,8.6841087,1373,556,817
b,debt_gdp,.4255899810791016,8.6840725,1373,557,816
b,debt_gdp,.425629997253418,8.6840658,1373,558,815
b,debt_gdp,.4257699966430664,8.684041,1373,559,814
b,debt_gdp,.4261199951171875,8.6839771,1373,560,813
b,debt_gdp,.4262200164794922,8.68396,1373,561,812
b,debt_gdp,.426969985961914,8.6838284,1373,561,812
b,debt_gdp,.4274100112915039,8.6837492,1373,563,810
b,debt_gdp,.4288800048828125,8.6835003,1373,564,809
b,debt_gdp,.4297700119018555,8.6833487,1373,565,808
b,debt_gdp,.4304899978637695,8.6832304,1373,566,807
b,debt_gdp,.4311399841308594,8.6831303,1373,567,806
b,debt_gdp,.4312200164794922,8.6831198,1373,568,805
b,debt_gdp,.4318000030517578,8.6830368,1373,569,804
b,debt_gdp,.4325299835205078,8.6829405,1373,570,803
b,debt_gdp,.4327000045776367,8.6829185,1373,570,803
b,debt_gdp,.4331900024414063,8.6828585,1373,572,801
b,debt_gdp,.4333399963378906,8.6828403,1373,573,800
b,debt_gdp,.4333499908447266,8.6828394,1373,574,799
b,debt_gdp,.4363899993896485,8.682435,1373,575,798
b,debt_gdp,.4364300155639648,8.6824303,1373,576,797
b,debt_gdp,.4376399993896484,8.682271,1373,577,796
b,debt_gdp,.4379199981689453,8.6822424,1373,577,796
b,debt_gdp,.4379800033569336,8.6822367,1373,579,794
b,debt_gdp,.4382899856567383,8.6822004,1373,580,793
b,debt_gdp,.4383499908447266,8.6821938,1373,581,792
b,debt_gdp,.438489990234375,8.6821785,1373,582,791
b,debt_gdp,.4386299896240234,8.6821623,1373,582,791
b,debt_gdp,.4400999832153321,8.6819897,1373,584,789
b,debt_gdp,.4406600189208985,8.681922,1373,585,788
b,debt_gdp,.4414099884033203,8.6818342,1373,586,787
b,debt_gdp,.4419499969482422,8.6817675,1373,587,786
b,debt_gdp,.4420199966430664,8.6817579,1373,588,785
b,debt_gdp,.4420899963378906,8.6817493,1373,588,785
b,debt_gdp,.4422600173950195,8.6817293,1373,590,783
b,debt_gdp,.4426599884033203,8.6816759,1373,591,782
b,debt_gdp,.4442800140380859,8.6814442,1373,592,781
b,debt_gdp,.444379997253418,8.6814299,1373,593,780
b,debt_gdp,.4445800018310547,8.6814003,1373,594,779
b,debt_gdp,.4454999923706054,8.6812649,1373,594,779
b,debt_gdp,.4495999908447266,8.680645,1373,596,777
b,debt_gdp,.4501200103759765,8.6805773,1373,596,777
b,debt_gdp,.4504000091552735,8.6805439,1373,598,775
b,debt_gdp,.4509299850463867,8.68048,1373,599,774
b,debt_gdp,.4519499969482422,8.6803598,1373,600,773
b,debt_gdp,.4519699859619141,8.680357,1373,601,772
b,debt_gdp,.4521099853515625,8.6803389,1373,602,771
b,debt_gdp,.452760009765625,8.6802502,1373,603,770
b,debt_gdp,.4533300018310547,8.6801729,1373,604,769
b,debt_gdp,.4543399810791016,8.6800261,1373,605,768
b,debt_gdp,.4546200180053711,8.6799831,1373,606,767
b,debt_gdp,.4564799880981446,8.6797009,1373,607,766
b,debt_gdp,.4568999862670898,8.6796379,1373,607,766
b,debt_gdp,.4569100189208984,8.679636,1373,608,765
b,debt_gdp,.4583200073242187,8.6794081,1373,609,764
b,debt_gdp,.4583300018310547,8.6794062,1373,611,762
b,debt_gdp,.4589300155639648,8.6793137,1373,611,762
b,debt_gdp,.4591500091552734,8.6792774,1373,612,761
b,debt_gdp,.4597600173950195,8.6791878,1373,613,760
b,debt_gdp,.4611399841308594,8.6790037,1373,615,758
b,debt_gdp,.4611700057983398,8.6789989,1373,615,758
b,debt_gdp,.4612300109863281,8.6789913,1373,617,756
b,debt_gdp,.4618899917602539,8.6789026,1373,618,755
b,debt_gdp,.4621500015258789,8.6788692,1373,618,755
b,debt_gdp,.4623699951171875,8.6788406,1373,620,753
b,debt_gdp,.4626699829101563,8.6788034,1373,621,752
b,debt_gdp,.464739990234375,8.6785507,1373,622,751
b,debt_gdp,.4652899932861328,8.6784878,1373,623,750
b,debt_gdp,.4655899810791015,8.6784544,1373,623,750
b,debt_gdp,.4662099838256836,8.6783838,1373,625,748
b,debt_gdp,.4680400085449219,8.6781664,1373,626,747
b,debt_gdp,.4681499862670899,8.678154,1373,627,746
b,debt_gdp,.4682500076293945,8.6781454,1373,628,745
b,debt_gdp,.4706600189208984,8.6778898,1373,629,744
b,debt_gdp,.4709299850463867,8.6778584,1373,630,743
b,debt_gdp,.4709799957275391,8.6778536,1373,631,742
b,debt_gdp,.4713399887084961,8.6778154,1373,632,741
b,debt_gdp,.475,8.6774483,1373,633,740
b,debt_gdp,.4753400039672852,8.6774168,1373,634,739
b,debt_gdp,.4754499816894531,8.6774073,1373,635,738
b,debt_gdp,.4758700180053711,8.6773691,1373,636,737
b,debt_gdp,.4765200042724609,8.6773071,1373,636,737
b,debt_gdp,.476870002746582,8.677268,1373,637,736
b,debt_gdp,.4771799850463867,8.6772299,1373,639,734
b,debt_gdp,.4775,8.6771917,1373,640,733
b,debt_gdp,.4777000045776367,8.6771698,1373,641,732
b,debt_gdp,.4787799835205078,8.6770458,1373,642,731
b,debt_gdp,.4788000106811524,8.6770439,1373,643,730
b,debt_gdp,.4792200088500976,8.6769953,1373,643,730
b,debt_gdp,.4798799896240235,8.6769257,1373,645,728
b,debt_gdp,.480099983215332,8.6769047,1373,645,728
b,debt_gdp,.4816199874877929,8.6767693,1373,646,727
b,debt_gdp,.4823400115966797,8.6767082,1373,648,725
b,debt_gdp,.4854499816894531,8.676425,1373,648,725
b,debt_gdp,.4855500030517578,8.6764164,1373,649,724
b,debt_gdp,.485880012512207,8.6763916,1373,651,722
b,debt_gdp,.4865599822998047,8.676343,1373,652,721
b,debt_gdp,.4869300079345703,8.676322,1373,653,720
b,debt_gdp,.4871099853515625,8.6763134,1373,654,719
b,debt_gdp,.4871200180053711,8.6763134,1373,655,718
b,debt_gdp,.4874399948120117,8.6762943,1373,656,717
b,debt_gdp,.4875899887084961,8.6762857,1373,657,716
b,debt_gdp,.4880799865722656,8.6762552,1373,657,716
b,debt_gdp,.4888700103759765,8.6762056,1373,658,715
b,debt_gdp,.4888800048828125,8.6762056,1373,660,713
b,debt_gdp,.4896599960327148,8.6761436,1373,661,712
b,debt_gdp,.4927000045776367,8.6758785,1373,661,712
b,debt_gdp,.4941400146484375,8.6757507,1373,663,710
b,debt_gdp,.4943399810791015,8.6757336,1373,663,710
b,debt_gdp,.4944900131225586,8.675724,1373,665,708
b,debt_gdp,.4945399856567383,8.6757202,1373,666,707
b,debt_gdp,.4945600128173828,8.6757193,1373,667,706
b,debt_gdp,.494749984741211,8.6757078,1373,668,705
b,debt_gdp,.495369987487793,8.6756744,1373,669,704
b,debt_gdp,.4958000183105469,8.6756535,1373,670,703
b,debt_gdp,.4970100021362305,8.6755972,1373,671,702
b,debt_gdp,.4980400085449219,8.6755533,1373,672,701
b,debt_gdp,.4980500030517578,8.6755524,1373,672,701
b,debt_gdp,.4985699844360352,8.6755323,1373,674,699
b,debt_gdp,.4988100051879883,8.6755276,1373,675,698
b,debt_gdp,.4990399932861328,8.6755238,1373,676,697
b,debt_gdp,.4998600006103516,8.6755123,1373,677,696
b,debt_gdp,.500099983215332,8.6755075,1373,678,695
b,debt_gdp,.5003300094604493,8.6755028,1373,679,694
b,debt_gdp,.5009500122070313,8.6754913,1373,680,693
b,debt_gdp,.5009600067138672,8.6754913,1373,681,692
b,debt_gdp,.5011299896240234,8.6754904,1373,682,691
b,debt_gdp,.5015399932861329,8.6754894,1373,683,690
b,debt_gdp,.5016799926757812,8.6754894,1373,684,689
b,debt_gdp,.5031999969482421,8.6754789,1373,685,688
b,debt_gdp,.5034600067138671,8.6754799,1373,686,687
b,debt_gdp,.50375,8.6754808,1373,687,686
b,debt_gdp,.5039899826049805,8.6754818,1373,688,685
b,debt_gdp,.5040800094604492,8.6754827,1373,689,684
b,debt_gdp,.5044100189208984,8.6754837,1373,690,683
b,debt_gdp,.5044400024414063,8.6754837,1373,691,682
b,debt_gdp,.5050099945068359,8.6754847,1373,692,681
b,debt_gdp,.5055400085449219,8.6754799,1373,693,680
b,debt_gdp,.505979995727539,8.6754847,1373,694,679
b,debt_gdp,.5060900115966797,8.6754847,1373,695,678
b,debt_gdp,.5064199829101562,8.6754885,1373,696,677
b,debt_gdp,.5077299880981445,8.6754942,1373,697,676
b,debt_gdp,.5097100067138672,8.6755228,1373,698,675
b,debt_gdp,.5097299957275391,8.6755228,1373,699,674
b,debt_gdp,.5105599975585937,8.6755409,1373,700,673
b,debt_gdp,.5113700103759765,8.6755571,1373,701,672
b,debt_gdp,.5121200180053711,8.6755638,1373,702,671
b,debt_gdp,.5123400115966796,8.6755648,1373,703,670
b,debt_gdp,.5123699951171875,8.6755657,1373,704,669
b,debt_gdp,.5132799911499023,8.6755857,1373,705,668
b,debt_gdp,.5135100173950196,8.6755915,1373,706,667
b,debt_gdp,.5135200119018555,8.6755915,1373,707,666
b,debt_gdp,.5138100051879883,8.6755981,1373,708,665
b,debt_gdp,.515359992980957,8.6756258,1373,709,664
b,debt_gdp,.5155400085449219,8.6756296,1373,710,663
b,debt_gdp,.515989990234375,8.6756296,1373,711,662
b,debt_gdp,.5164400100708008,8.6756306,1373,712,661
b,debt_gdp,.5168799972534179,8.6756353,1373,713,660
b,debt_gdp,.5176100158691406,8.675643,1373,714,659
b,debt_gdp,.5180500030517579,8.6756477,1373,715,658
b,debt_gdp,.5186899948120117,8.6756563,1373,716,657
b,debt_gdp,.5189799880981445,8.6756582,1373,717,656
b,debt_gdp,.5198099899291992,8.6756649,1373,718,655
b,debt_gdp,.5202399826049805,8.6756725,1373,719,654
b,debt_gdp,.5213600158691406,8.6756973,1373,720,653
b,debt_gdp,.5215499877929688,8.6757011,1373,721,652
b,debt_gdp,.5215700149536133,8.6757011,1373,722,651
b,debt_gdp,.5220199966430664,8.6757097,1373,723,650
b,debt_gdp,.5220500183105469,8.6757107,1373,724,649
b,debt_gdp,.5228200149536133,8.675725,1373,725,648
b,debt_gdp,.5232899856567382,8.6757364,1373,726,647
b,debt_gdp,.5244400024414062,8.675766,1373,727,646
b,debt_gdp,.5252099990844726,8.6757698,1373,728,645
b,debt_gdp,.5253400039672852,8.6757698,1373,729,644
b,debt_gdp,.5277500152587891,8.6757736,1373,730,643
b,debt_gdp,.5301399993896484,8.6757841,1373,731,642
b,debt_gdp,.5307400131225586,8.6757851,1373,732,641
b,debt_gdp,.5307899856567383,8.6757851,1373,733,640
b,debt_gdp,.5339199829101563,8.6758089,1373,734,639
b,debt_gdp,.534119987487793,8.6758099,1373,735,638
b,debt_gdp,.5348500061035156,8.6758099,1373,736,637
b,debt_gdp,.535530014038086,8.6757994,1373,737,636
b,debt_gdp,.5363700103759765,8.6757917,1373,738,635
b,debt_gdp,.5374800109863281,8.6757736,1373,739,634
b,debt_gdp,.5378799819946289,8.675765,1373,740,633
b,debt_gdp,.5381600189208985,8.6757584,1373,741,632
b,debt_gdp,.5386600112915039,8.6757469,1373,742,631
b,debt_gdp,.5389099884033203,8.6757421,1373,743,630
b,debt_gdp,.5405199813842774,8.6757183,1373,744,629
b,debt_gdp,.5407400131225586,8.6757116,1373,745,628
b,debt_gdp,.5408800125122071,8.6757116,1373,746,627
b,debt_gdp,.5412900161743164,8.6757183,1373,747,626
b,debt_gdp,.5418399810791016,8.6757221,1373,748,625
b,debt_gdp,.5419300079345704,8.6757221,1373,749,624
b,debt_gdp,.5421799850463868,8.6757212,1373,750,623
b,debt_gdp,.5432500076293946,8.6757212,1373,751,622
b,debt_gdp,.5435200119018555,8.6757212,1373,752,621
b,debt_gdp,.5439199829101562,8.6757212,1373,753,620
b,debt_gdp,.5439500045776368,8.6757202,1373,754,619
b,debt_gdp,.5443099975585938,8.6757164,1373,755,618
b,debt_gdp,.5447200012207031,8.6757135,1373,756,617
b,debt_gdp,.5456900024414062,8.6756992,1373,757,616
b,debt_gdp,.5461100006103515,8.6756926,1373,758,615
b,debt_gdp,.5471099853515625,8.6756716,1373,759,614
b,debt_gdp,.5476699829101562,8.6756601,1373,760,613
b,debt_gdp,.5477999877929688,8.6756573,1373,761,612
b,debt_gdp,.548650016784668,8.6756401,1373,762,611
b,debt_gdp,.549010009765625,8.6756306,1373,763,610
b,debt_gdp,.5500299835205078,8.6755962,1373,764,609
b,debt_gdp,.5513899993896484,8.6755514,1373,765,608
b,debt_gdp,.5525699996948242,8.6755104,1373,766,607
b,debt_gdp,.5530699920654297,8.6754894,1373,767,606
b,debt_gdp,.5537200164794922,8.675457,1373,768,605
b,debt_gdp,.5537300109863281,8.675457,1373,769,604
b,debt_gdp,.5555699920654297,8.6753464,1373,770,603
b,debt_gdp,.5563800048828125,8.6753035,1373,771,602
b,debt_gdp,.5564300155639649,8.6753006,1373,772,601
b,debt_gdp,.5564599990844726,8.6752987,1373,773,600
b,debt_gdp,.5565599822998046,8.675293,1373,774,599
b,debt_gdp,.5578699874877929,8.6752138,1373,775,598
b,debt_gdp,.5579000091552735,8.6752119,1373,776,597
b,debt_gdp,.5585900115966796,8.6751518,1373,777,596
b,debt_gdp,.5586800003051757,8.6751432,1373,778,595
b,debt_gdp,.55875,8.6751366,1373,779,594
b,debt_gdp,.5598600006103516,8.6750307,1373,780,593
b,debt_gdp,.5610100173950195,8.674901,1373,781,592
b,debt_gdp,.561510009765625,8.6748466,1373,782,591
b,debt_gdp,.5629000091552734,8.6746941,1373,783,590
b,debt_gdp,.5632600021362305,8.6746559,1373,784,589
b,debt_gdp,.5644900131225586,8.6745234,1373,785,588
b,debt_gdp,.5647600173950196,8.6744928,1373,786,587
b,debt_gdp,.5658499908447265,8.6743765,1373,788,585
b,debt_gdp,.5669499969482422,8.6742506,1373,789,584
b,debt_gdp,.5671599960327148,8.6742258,1373,790,583
b,debt_gdp,.5680899810791016,8.6741133,1373,791,582
b,debt_gdp,.5683700180053711,8.6740818,1373,792,581
b,debt_gdp,.5685900115966797,8.6740541,1373,793,580
b,debt_gdp,.5689099884033203,8.6740103,1373,794,579
b,debt_gdp,.5689699935913086,8.6740017,1373,795,578
b,debt_gdp,.5690999984741211,8.6739788,1373,796,577
b,debt_gdp,.5692900085449218,8.6739454,1373,797,576
b,debt_gdp,.5694400024414062,8.6739206,1373,798,575
b,debt_gdp,.5697100067138672,8.6738758,1373,799,574
b,debt_gdp,.5700500106811524,8.6738195,1373,800,573
b,debt_gdp,.5704499816894532,8.6737528,1373,801,572
b,debt_gdp,.5707600021362305,8.6737013,1373,802,571
b,debt_gdp,.5708300018310547,8.6736889,1373,803,570
b,debt_gdp,.5718899917602539,8.6735153,1373,804,569
b,debt_gdp,.5738000106811524,8.6731987,1373,805,568
b,debt_gdp,.5753200149536133,8.6729345,1373,806,567
b,debt_gdp,.5756800079345703,8.6728687,1373,807,566
b,debt_gdp,.5782600021362305,8.6724024,1373,808,565
b,debt_gdp,.5784099960327148,8.6723757,1373,809,564
b,debt_gdp,.5785599899291992,8.6723452,1373,810,563
b,debt_gdp,.5795399856567383,8.6721506,1373,811,562
b,debt_gdp,.580620002746582,8.6719437,1373,812,561
b,debt_gdp,.5817399978637695,8.6717396,1373,813,560
b,debt_gdp,.5818399810791015,8.6717224,1373,814,559
b,debt_gdp,.5829199981689454,8.6715517,1373,815,558
b,debt_gdp,.5836399841308594,8.6714344,1373,816,557
b,debt_gdp,.5836700057983398,8.6714287,1373,817,556
b,debt_gdp,.5839400100708008,8.6713858,1373,818,555
b,debt_gdp,.5840800094604492,8.6713638,1373,819,554
b,debt_gdp,.5845600128173828,8.6712914,1373,820,553
b,debt_gdp,.5856399917602539,8.6711264,1373,821,552
b,debt_gdp,.5868399810791015,8.6709442,1373,822,551
b,debt_gdp,.5878300094604492,8.6707878,1373,823,550
b,debt_gdp,.5889699935913086,8.6706095,1373,824,549
b,debt_gdp,.5890700149536133,8.6705952,1373,825,548
b,debt_gdp,.5895600128173828,8.6705341,1373,826,547
b,debt_gdp,.5906299972534179,8.6703959,1373,827,546
b,debt_gdp,.5908499908447266,8.6703682,1373,828,545
b,debt_gdp,.5912900161743164,8.6703129,1373,829,544
b,debt_gdp,.5920299911499023,8.6702185,1373,830,543
b,debt_gdp,.5923099899291993,8.6701851,1373,831,542
b,debt_gdp,.5923899841308594,8.6701756,1373,832,541
b,debt_gdp,.593030014038086,8.6700974,1373,833,540
b,debt_gdp,.5932400131225586,8.6700706,1373,834,539
b,debt_gdp,.5937200164794922,8.6700077,1373,835,538
b,debt_gdp,.5942100143432617,8.6699429,1373,836,537
b,debt_gdp,.5947100067138672,8.669879,1373,837,536
b,debt_gdp,.5959500122070313,8.6697407,1373,838,535
b,debt_gdp,.5972100067138671,8.6696148,1373,839,534
b,debt_gdp,.5982300186157227,8.6694975,1373,840,533
b,debt_gdp,.5982500076293945,8.6694956,1373,841,532
b,debt_gdp,.5983800125122071,8.6694822,1373,842,531
b,debt_gdp,.6004399871826172,8.6692791,1373,843,530
b,debt_gdp,.6007600021362305,8.6692467,1373,844,529
b,debt_gdp,.6008399963378906,8.669239,1373,845,528
b,debt_gdp,.6021699905395508,8.6691036,1373,846,527
b,debt_gdp,.6026100158691406,8.6690578,1373,847,526
b,debt_gdp,.6026599884033204,8.6690521,1373,848,525
b,debt_gdp,.6027000045776367,8.6690493,1373,849,524
b,debt_gdp,.6043500137329102,8.668932,1373,850,523
b,debt_gdp,.6045800018310546,8.6689157,1373,851,522
b,debt_gdp,.6053099822998047,8.6688652,1373,852,521
b,debt_gdp,.6057899856567383,8.6688271,1373,853,520
b,debt_gdp,.6063399887084961,8.6687946,1373,854,519
b,debt_gdp,.6073699951171875,8.6687202,1373,855,518
b,debt_gdp,.6075799942016602,8.6687059,1373,856,517
b,debt_gdp,.6081200027465821,8.6686583,1373,857,516
b,debt_gdp,.608489990234375,8.6686306,1373,858,515
b,debt_gdp,.6088299942016602,8.6686068,1373,859,514
b,debt_gdp,.6115399932861328,8.6683779,1373,860,513
b,debt_gdp,.6116600036621094,8.6683722,1373,861,512
b,debt_gdp,.6116699981689453,8.6683722,1373,862,511
b,debt_gdp,.6125500106811523,8.6683483,1373,863,510
b,debt_gdp,.6133700180053711,8.6683245,1373,864,509
b,debt_gdp,.6133800125122071,8.6683245,1373,865,508
b,debt_gdp,.6141999816894531,8.6682959,1373,866,507
b,debt_gdp,.6161399841308594,8.6682072,1373,867,506
b,debt_gdp,.6161700057983398,8.6682053,1373,868,505
b,debt_gdp,.6167300033569336,8.6681843,1373,869,504
b,debt_gdp,.6172900009155273,8.6681614,1373,870,503
b,debt_gdp,.6176499938964843,8.6681452,1373,871,502
b,debt_gdp,.6186899948120117,8.6681986,1373,872,501
b,debt_gdp,.6206499862670899,8.6683302,1373,873,500
b,debt_gdp,.6214199829101562,8.6683865,1373,874,499
b,debt_gdp,.6219800186157226,8.668437,1373,875,498
b,debt_gdp,.6225899887084961,8.6685038,1373,876,497
b,debt_gdp,.6243299865722656,8.6686659,1373,877,496
b,debt_gdp,.6259600067138672,8.6688023,1373,878,495
b,debt_gdp,.6284799957275391,8.6690159,1373,879,494
b,debt_gdp,.6295500183105469,8.6691036,1373,880,493
b,debt_gdp,.6302099990844726,8.669157,1373,881,492
b,debt_gdp,.6302500152587891,8.6691608,1373,882,491
b,debt_gdp,.6314799880981445,8.6692438,1373,883,490
b,debt_gdp,.6315000152587891,8.6692457,1373,884,489
b,debt_gdp,.6334400177001953,8.6694717,1373,885,488
b,debt_gdp,.6336299896240234,8.6694984,1373,886,487
b,debt_gdp,.634739990234375,8.6696491,1373,887,486
b,debt_gdp,.6361199951171875,8.6698427,1373,888,485
b,debt_gdp,.636870002746582,8.6699495,1373,889,484
b,debt_gdp,.6379899978637695,8.6701193,1373,890,483
b,debt_gdp,.6389699935913086,8.6702566,1373,891,482
b,debt_gdp,.6398799896240235,8.6703892,1373,892,481
b,debt_gdp,.642969970703125,8.6707888,1373,893,480
b,debt_gdp,.6441699981689453,8.6709604,1373,894,479
b,debt_gdp,.644739990234375,8.6710358,1373,895,478
b,debt_gdp,.6448899841308594,8.6710577,1373,896,477
b,debt_gdp,.645199966430664,8.6711073,1373,897,476
b,debt_gdp,.6453099822998047,8.6711254,1373,898,475
b,debt_gdp,.645989990234375,8.6712341,1373,899,474
b,debt_gdp,.6467400360107421,8.6713524,1373,900,473
b,debt_gdp,.6470200347900391,8.6713953,1373,901,472
b,debt_gdp,.6481300354003906,8.6715508,1373,902,471
b,debt_gdp,.6486000061035156,8.6716194,1373,903,470
b,debt_gdp,.64947998046875,8.6717453,1373,904,469
b,debt_gdp,.6496499633789062,8.671772,1373,905,468
b,debt_gdp,.6497799682617188,8.6717949,1373,906,467
b,debt_gdp,.6498799896240235,8.6718102,1373,907,466
b,debt_gdp,.6514800262451171,8.6720638,1373,908,465
b,debt_gdp,.6516999816894531,8.6720963,1373,909,464
b,debt_gdp,.6518399810791016,8.672121,1373,910,463
b,debt_gdp,.6522200012207031,8.6721907,1373,911,462
b,debt_gdp,.6527400207519531,8.6722755,1373,912,461
b,debt_gdp,.6527799987792968,8.6722813,1373,913,460
b,debt_gdp,.653280029296875,8.6723585,1373,914,459
b,debt_gdp,.6533499908447266,8.672369,1373,915,458
b,debt_gdp,.6536299896240234,8.6724119,1373,916,457
b,debt_gdp,.654000015258789,8.6724672,1373,917,456
b,debt_gdp,.6547899627685547,8.6725836,1373,918,455
b,debt_gdp,.6558000183105469,8.6727428,1373,919,454
b,debt_gdp,.6569000244140625,8.6729307,1373,920,453
b,debt_gdp,.6571800231933593,8.6729803,1373,921,452
b,debt_gdp,.6576799774169921,8.6730595,1373,922,451
b,debt_gdp,.6577700042724609,8.6730728,1373,923,450
b,debt_gdp,.6581300354003906,8.6731205,1373,924,449
b,debt_gdp,.6591200256347656,8.6732712,1373,925,448
b,debt_gdp,.6602100372314453,8.6734552,1373,926,447
b,debt_gdp,.660260009765625,8.6734638,1373,927,446
b,debt_gdp,.6610900115966797,8.6735954,1373,928,445
b,debt_gdp,.6632099914550781,8.6739311,1373,929,444
b,debt_gdp,.6639700317382813,8.6740551,1373,930,443
b,debt_gdp,.6641200256347656,8.6740808,1373,931,442
b,debt_gdp,.6643800354003906,8.6741276,1373,932,441
b,debt_gdp,.6658100128173828,8.674367,1373,933,440
b,debt_gdp,.6660600280761719,8.674408,1373,934,439
b,debt_gdp,.6676100158691406,8.6747408,1373,935,438
b,debt_gdp,.6687699890136719,8.674984,1373,936,437
