latitude,longitude,ISO_A3,NAM_0
50.625,32.8125,UKR,Ukraine
50.625,34.6875,UKR,Ukraine
50.625,36.5625,RUS,Russian Federation
50.625,38.4375,RUS,Russian Federation
50.625,40.3125,RUS,Russian Federation
50.625,42.1875,RUS,Russian Federation
50.625,44.0625,RUS,Russian Federation
50.625,45.9375,RUS,Russian Federation
50.625,47.8125,RUS,Russian Federation
50.625,49.6875,KAZ,Kazakhstan
50.625,51.5625,KAZ,Kazakhstan
50.625,53.4375,KAZ,Kazakhstan
50.625,55.3125,KAZ,Kazakhstan
50.625,57.1875,KAZ,Kazakhstan
50.625,59.0625,KAZ,Kazakhstan
50.625,60.9375,KAZ,Kazakhstan
50.625,62.8125,KAZ,Kazakhstan
50.625,64.6875,KAZ,Kazakhstan
50.625,66.5625,KAZ,Kazakhstan
50.625,68.4375,KAZ,Kazakhstan
50.625,70.3125,KAZ,Kazakhstan
50.625,72.1875,KAZ,Kazakhstan
50.625,74.0625,KAZ,Kazakhstan
50.625,75.9375,KAZ,Kazakhstan
50.625,77.8125,KAZ,Kazakhstan
50.625,79.6875,KAZ,Kazakhstan
50.625,81.5625,KAZ,Kazakhstan
50.625,83.4375,KAZ,Kazakhstan
50.625,85.3125,RUS,Russian Federation
50.625,87.1875,RUS,Russian Federation
50.625,89.0625,RUS,Russian Federation
50.625,90.9375,RUS,Russian Federation
50.625,92.8125,MNG,Mongolia
50.625,94.6875,RUS,Russian Federation
50.625,96.5625,RUS,Russian Federation
50.625,98.4375,MNG,Mongolia
50.625,100.3125,MNG,Mongolia
50.625,102.1875,MNG,Mongolia
50.625,104.0625,RUS,Russian Federation
50.625,105.9375,RUS,Russian Federation
50.625,107.8125,RUS,Russian Federation
50.625,109.6875,RUS,Russian Federation
50.625,111.5625,RUS,Russian Federation
50.625,113.4375,RUS,Russian Federation
50.625,115.3125,RUS,Russian Federation
50.625,117.1875,RUS,Russian Federation
50.625,119.0625,RUS,Russian Federation
50.625,120.9375,CHN,China
50.625,122.8125,CHN,China
50.625,124.6875,CHN,China
50.625,126.5625,CHN,China
50.625,128.4375,RUS,Russian Federation
50.625,130.3125,RUS,Russian Federation
50.625,132.1875,RUS,Russian Federation
50.625,134.0625,RUS,Russian Federation
50.625,135.9375,RUS,Russian Federation
50.625,137.8125,RUS,Russian Federation
50.625,139.6875,RUS,Russian Federation
50.625,143.4375,RUS,Russian Federation
51.875,-177.1875,USA,United States of America
51.875,-126.5625,CAN,Canada
51.875,-124.6875,CAN,Canada
51.875,-122.8125,CAN,Canada
51.875,-120.9375,CAN,Canada
51.875,-119.0625,CAN,Canada
51.875,-117.1875,CAN,Canada
51.875,-115.3125,CAN,Canada
51.875,-113.4375,CAN,Canada
51.875,-111.5625,CAN,Canada
51.875,-109.6875,CAN,Canada
51.875,-107.8125,CAN,Canada
51.875,-105.9375,CAN,Canada
51.875,-104.0625,CAN,Canada
51.875,-102.1875,CAN,Canada
51.875,-100.3125,CAN,Canada
51.875,-98.4375,CAN,Canada
51.875,-96.5625,CAN,Canada
51.875,-94.6875,CAN,Canada
51.875,-92.8125,CAN,Canada
51.875,-90.9375,CAN,Canada
51.875,-89.0625,CAN,Canada
51.875,-87.1875,CAN,Canada
51.875,-85.3125,CAN,Canada
51.875,-83.4375,CAN,Canada
51.875,-81.5625,CAN,Canada
51.875,-77.8125,CAN,Canada
51.875,-75.9375,CAN,Canada
51.875,-74.0625,CAN,Canada
51.875,-72.1875,CAN,Canada
51.875,-70.3125,CAN,Canada
51.875,-68.4375,CAN,Canada
51.875,-66.5625,CAN,Canada
51.875,-64.6875,CAN,Canada
51.875,-62.8125,CAN,Canada
51.875,-60.9375,CAN,Canada
51.875,-59.0625,CAN,Canada
51.875,-57.1875,CAN,Canada
51.875,-10.3125,IRL,Ireland
51.875,-8.4375,IRL,Ireland
51.875,-4.6875,GBR,United Kingdom
51.875,-2.8125,GBR,United Kingdom
51.875,-0.9375,GBR,United Kingdom
51.875,0.9375,GBR,United Kingdom
51.875,4.6875,NLD,Netherlands
51.875,6.5625,DEU,Germany
51.875,8.4375,DEU,Germany
51.875,10.3125,DEU,Germany
51.875,12.1875,DEU,Germany
51.875,14.0625,DEU,Germany
51.875,15.9375,POL,Poland
51.875,17.8125,POL,Poland
51.875,19.6875,POL,Poland
51.875,21.5625,POL,Poland
51.875,23.4375,POL,Poland
51.875,25.3125,UKR,Ukraine
51.875,27.1875,BLR,Belarus
51.875,29.0625,BLR,Belarus
51.875,30.9375,UKR,Ukraine
51.875,32.8125,UKR,Ukraine
51.875,34.6875,RUS,Russian Federation
51.875,36.5625,RUS,Russian Federation
51.875,38.4375,RUS,Russian Federation
51.875,40.3125,RUS,Russian Federation
51.875,42.1875,RUS,Russian Federation
51.875,44.0625,RUS,Russian Federation
51.875,45.9375,RUS,Russian Federation
51.875,47.8125,RUS,Russian Federation
51.875,49.6875,RUS,Russian Federation
51.875,51.5625,RUS,Russian Federation
51.875,53.4375,RUS,Russian Federation
51.875,55.3125,RUS,Russian Federation
51.875,57.1875,RUS,Russian Federation
51.875,59.0625,RUS,Russian Federation
51.875,60.9375,KAZ,Kazakhstan
51.875,62.8125,KAZ,Kazakhstan
51.875,64.6875,KAZ,Kazakhstan
51.875,66.5625,KAZ,Kazakhstan
51.875,68.4375,KAZ,Kazakhstan
51.875,70.3125,KAZ,Kazakhstan
51.875,72.1875,KAZ,Kazakhstan
51.875,74.0625,KAZ,Kazakhstan
51.875,75.9375,KAZ,Kazakhstan
51.875,77.8125,KAZ,Kazakhstan
51.875,79.6875,RUS,Russian Federation
51.875,81.5625,RUS,Russian Federation
51.875,83.4375,RUS,Russian Federation
51.875,85.3125,RUS,Russian Federation
51.875,87.1875,RUS,Russian Federation
51.875,89.0625,RUS,Russian Federation
51.875,90.9375,RUS,Russian Federation
51.875,92.8125,RUS,Russian Federation
51.875,94.6875,RUS,Russian Federation
51.875,96.5625,RUS,Russian Federation
51.875,98.4375,RUS,Russian Federation
51.875,100.3125,RUS,Russian Federation
51.875,102.1875,RUS,Russian Federation
51.875,104.0625,RUS,Russian Federation
51.875,105.9375,RUS,Russian Federation
51.875,107.8125,RUS,Russian Federation
51.875,109.6875,RUS,Russian Federation
51.875,111.5625,RUS,Russian Federation
51.875,113.4375,RUS,Russian Federation
51.875,115.3125,RUS,Russian Federation
51.875,117.1875,RUS,Russian Federation
51.875,119.0625,RUS,Russian Federation
51.875,120.9375,CHN,China
51.875,122.8125,CHN,China
51.875,124.6875,CHN,China
51.875,126.5625,RUS,Russian Federation
51.875,128.4375,RUS,Russian Federation
51.875,130.3125,RUS,Russian Federation
51.875,132.1875,RUS,Russian Federation
51.875,134.0625,RUS,Russian Federation
51.875,135.9375,RUS,Russian Federation
51.875,137.8125,RUS,Russian Federation
51.875,139.6875,RUS,Russian Federation
51.875,156.5625,RUS,Russian Federation
53.125,-132.1875,CAN,Canada
53.125,-128.4375,CAN,Canada
53.125,-126.5625,CAN,Canada
53.125,-124.6875,CAN,Canada
53.125,-122.8125,CAN,Canada
53.125,-120.9375,CAN,Canada
53.125,-119.0625,CAN,Canada
53.125,-117.1875,CAN,Canada
53.125,-115.3125,CAN,Canada
53.125,-113.4375,CAN,Canada
53.125,-111.5625,CAN,Canada
53.125,-109.6875,CAN,Canada
53.125,-107.8125,CAN,Canada
53.125,-105.9375,CAN,Canada
53.125,-104.0625,CAN,Canada
53.125,-102.1875,CAN,Canada
53.125,-100.3125,CAN,Canada
53.125,-98.4375,CAN,Canada
53.125,-96.5625,CAN,Canada
53.125,-94.6875,CAN,Canada
53.125,-92.8125,CAN,Canada
53.125,-90.9375,CAN,Canada
53.125,-89.0625,CAN,Canada
53.125,-87.1875,CAN,Canada
53.125,-85.3125,CAN,Canada
53.125,-83.4375,CAN,Canada
53.125,-81.5625,CAN,Canada
53.125,-77.8125,CAN,Canada
53.125,-75.9375,CAN,Canada
53.125,-74.0625,CAN,Canada
53.125,-72.1875,CAN,Canada
53.125,-70.3125,CAN,Canada
53.125,-68.4375,CAN,Canada
53.125,-66.5625,CAN,Canada
53.125,-64.6875,CAN,Canada
53.125,-62.8125,CAN,Canada
53.125,-60.9375,CAN,Canada
53.125,-59.0625,CAN,Canada
53.125,-57.1875,CAN,Canada
53.125,-8.4375,IRL,Ireland
53.125,-6.5625,IRL,Ireland
53.125,-2.8125,GBR,United Kingdom
53.125,-0.9375,GBR,United Kingdom
53.125,6.5625,NLD,Netherlands
53.125,8.4375,DEU,Germany
53.125,10.3125,DEU,Germany
53.125,12.1875,DEU,Germany
53.125,14.0625,DEU,Germany
53.125,15.9375,POL,Poland
53.125,17.8125,POL,Poland
53.125,19.6875,POL,Poland
53.125,21.5625,POL,Poland
53.125,23.4375,POL,Poland
53.125,25.3125,BLR,Belarus
53.125,27.1875,BLR,Belarus
53.125,29.0625,BLR,Belarus
53.125,30.9375,BLR,Belarus
53.125,32.8125,RUS,Russian Federation
53.125,34.6875,RUS,Russian Federation
53.125,36.5625,RUS,Russian Federation
53.125,38.4375,RUS,Russian Federation
53.125,40.3125,RUS,Russian Federation
53.125,42.1875,RUS,Russian Federation
53.125,44.0625,RUS,Russian Federation
53.125,45.9375,RUS,Russian Federation
53.125,47.8125,RUS,Russian Federation
53.125,49.6875,RUS,Russian Federation
53.125,51.5625,RUS,Russian Federation
53.125,53.4375,RUS,Russian Federation
53.125,55.3125,RUS,Russian Federation
53.125,57.1875,RUS,Russian Federation
53.125,59.0625,RUS,Russian Federation
53.125,60.9375,RUS,Russian Federation
53.125,62.8125,KAZ,Kazakhstan
53.125,64.6875,KAZ,Kazakhstan
53.125,66.5625,KAZ,Kazakhstan
53.125,68.4375,KAZ,Kazakhstan
53.125,70.3125,KAZ,Kazakhstan
53.125,72.1875,KAZ,Kazakhstan
53.125,74.0625,KAZ,Kazakhstan
53.125,75.9375,KAZ,Kazakhstan
53.125,77.8125,KAZ,Kazakhstan
53.125,79.6875,RUS,Russian Federation
53.125,81.5625,RUS,Russian Federation
53.125,83.4375,RUS,Russian Federation
53.125,85.3125,RUS,Russian Federation
53.125,87.1875,RUS,Russian Federation
53.125,89.0625,RUS,Russian Federation
53.125,90.9375,RUS,Russian Federation
53.125,92.8125,RUS,Russian Federation
53.125,94.6875,RUS,Russian Federation
53.125,96.5625,RUS,Russian Federation
53.125,98.4375,RUS,Russian Federation
53.125,100.3125,RUS,Russian Federation
53.125,102.1875,RUS,Russian Federation
53.125,104.0625,RUS,Russian Federation
53.125,105.9375,RUS,Russian Federation
53.125,107.8125,RUS,Russian Federation
53.125,109.6875,RUS,Russian Federation
53.125,111.5625,RUS,Russian Federation
53.125,113.4375,RUS,Russian Federation
53.125,115.3125,RUS,Russian Federation
53.125,117.1875,RUS,Russian Federation
53.125,119.0625,RUS,Russian Federation
53.125,120.9375,CHN,China
53.125,122.8125,CHN,China
53.125,124.6875,CHN,China
53.125,126.5625,RUS,Russian Federation
53.125,128.4375,RUS,Russian Federation
53.125,130.3125,RUS,Russian Federation
53.125,132.1875,RUS,Russian Federation
53.125,134.0625,RUS,Russian Federation
53.125,135.9375,RUS,Russian Federation
53.125,137.8125,RUS,Russian Federation
53.125,139.6875,RUS,Russian Federation
53.125,156.5625,RUS,Russian Federation
53.125,158.4375,RUS,Russian Federation
54.375,-130.3125,CAN,Canada
54.375,-128.4375,CAN,Canada
54.375,-126.5625,CAN,Canada
54.375,-124.6875,CAN,Canada
54.375,-122.8125,CAN,Canada
54.375,-120.9375,CAN,Canada
54.375,-119.0625,CAN,Canada
54.375,-117.1875,CAN,Canada
54.375,-115.3125,CAN,Canada
54.375,-113.4375,CAN,Canada
54.375,-111.5625,CAN,Canada
54.375,-109.6875,CAN,Canada
54.375,-107.8125,CAN,Canada
54.375,-105.9375,CAN,Canada
54.375,-104.0625,CAN,Canada
54.375,-102.1875,CAN,Canada
54.375,-100.3125,CAN,Canada
54.375,-98.4375,CAN,Canada
54.375,-96.5625,CAN,Canada
54.375,-94.6875,CAN,Canada
54.375,-92.8125,CAN,Canada
54.375,-90.9375,CAN,Canada
54.375,-89.0625,CAN,Canada
54.375,-87.1875,CAN,Canada
54.375,-85.3125,CAN,Canada
54.375,-83.4375,CAN,Canada
54.375,-77.8125,CAN,Canada
54.375,-75.9375,CAN,Canada
54.375,-74.0625,CAN,Canada
54.375,-72.1875,CAN,Canada
54.375,-70.3125,CAN,Canada
54.375,-68.4375,CAN,Canada
54.375,-66.5625,CAN,Canada
54.375,-64.6875,CAN,Canada
54.375,-62.8125,CAN,Canada
54.375,-60.9375,CAN,Canada
54.375,-59.0625,CAN,Canada
54.375,-8.4375,IRL,Ireland
54.375,-6.5625,GBR,United Kingdom
54.375,-2.8125,GBR,United Kingdom
54.375,-0.9375,GBR,United Kingdom
54.375,10.3125,DEU,Germany
54.375,17.8125,POL,Poland
54.375,21.5625,RUS,Russian Federation
54.375,23.4375,LTU,Lithuania
54.375,25.3125,LTU,Lithuania
54.375,27.1875,BLR,Belarus
54.375,29.0625,BLR,Belarus
54.375,30.9375,BLR,Belarus
54.375,32.8125,RUS,Russian Federation
54.375,34.6875,RUS,Russian Federation
54.375,36.5625,RUS,Russian Federation
54.375,38.4375,RUS,Russian Federation
54.375,40.3125,RUS,Russian Federation
54.375,42.1875,RUS,Russian Federation
54.375,44.0625,RUS,Russian Federation
54.375,45.9375,RUS,Russian Federation
54.375,47.8125,RUS,Russian Federation
54.375,49.6875,RUS,Russian Federation
54.375,51.5625,RUS,Russian Federation
54.375,53.4375,RUS,Russian Federation
54.375,55.3125,RUS,Russian Federation
54.375,57.1875,RUS,Russian Federation
54.375,59.0625,RUS,Russian Federation
54.375,60.9375,RUS,Russian Federation
54.375,62.8125,RUS,Russian Federation
54.375,64.6875,RUS,Russian Federation
54.375,66.5625,KAZ,Kazakhstan
54.375,68.4375,KAZ,Kazakhstan
54.375,70.3125,KAZ,Kazakhstan
54.375,72.1875,RUS,Russian Federation
54.375,74.0625,RUS,Russian Federation
54.375,75.9375,RUS,Russian Federation
54.375,77.8125,RUS,Russian Federation
54.375,79.6875,RUS,Russian Federation
54.375,81.5625,RUS,Russian Federation
54.375,83.4375,RUS,Russian Federation
54.375,85.3125,RUS,Russian Federation
54.375,87.1875,RUS,Russian Federation
54.375,89.0625,RUS,Russian Federation
54.375,90.9375,RUS,Russian Federation
54.375,92.8125,RUS,Russian Federation
54.375,94.6875,RUS,Russian Federation
54.375,96.5625,RUS,Russian Federation
54.375,98.4375,RUS,Russian Federation
54.375,100.3125,RUS,Russian Federation
54.375,102.1875,RUS,Russian Federation
54.375,104.0625,RUS,Russian Federation
54.375,105.9375,RUS,Russian Federation
54.375,107.8125,RUS,Russian Federation
54.375,109.6875,RUS,Russian Federation
54.375,111.5625,RUS,Russian Federation
54.375,113.4375,RUS,Russian Federation
54.375,115.3125,RUS,Russian Federation
54.375,117.1875,RUS,Russian Federation
54.375,119.0625,RUS,Russian Federation
54.375,120.9375,RUS,Russian Federation
54.375,122.8125,RUS,Russian Federation
54.375,124.6875,RUS,Russian Federation
54.375,126.5625,RUS,Russian Federation
54.375,128.4375,RUS,Russian Federation
54.375,130.3125,RUS,Russian Federation
54.375,132.1875,RUS,Russian Federation
54.375,134.0625,RUS,Russian Federation
54.375,135.9375,RUS,Russian Federation
54.375,156.5625,RUS,Russian Federation
54.375,158.4375,RUS,Russian Federation
54.375,160.3125,RUS,Russian Federation
55.625,-162.1875,USA,United States of America
55.625,-132.1875,USA,United States of America
55.625,-130.3125,USA,United States of America
55.625,-128.4375,CAN,Canada
55.625,-126.5625,CAN,Canada
55.625,-124.6875,CAN,Canada
55.625,-122.8125,CAN,Canada
55.625,-120.9375,CAN,Canada
55.625,-119.0625,CAN,Canada
55.625,-117.1875,CAN,Canada
55.625,-115.3125,CAN,Canada
55.625,-113.4375,CAN,Canada
55.625,-111.5625,CAN,Canada
55.625,-109.6875,CAN,Canada
55.625,-107.8125,CAN,Canada
55.625,-105.9375,CAN,Canada
55.625,-104.0625,CAN,Canada
55.625,-102.1875,CAN,Canada
55.625,-100.3125,CAN,Canada
55.625,-98.4375,CAN,Canada
55.625,-96.5625,CAN,Canada
55.625,-94.6875,CAN,Canada
55.625,-92.8125,CAN,Canada
55.625,-90.9375,CAN,Canada
55.625,-89.0625,CAN,Canada
55.625,-87.1875,CAN,Canada
55.625,-75.9375,CAN,Canada
55.625,-74.0625,CAN,Canada
55.625,-72.1875,CAN,Canada
55.625,-70.3125,CAN,Canada
55.625,-68.4375,CAN,Canada
55.625,-66.5625,CAN,Canada
55.625,-64.6875,CAN,Canada
55.625,-62.8125,CAN,Canada
55.625,-60.9375,CAN,Canada
55.625,-4.6875,GBR,United Kingdom
55.625,-2.8125,GBR,United Kingdom
55.625,8.4375,DNK,Denmark
55.625,12.1875,DNK,Denmark
55.625,14.0625,SWE,Sweden
55.625,21.5625,LTU,Lithuania
55.625,23.4375,LTU,Lithuania
55.625,25.3125,LTU,Lithuania
55.625,27.1875,BLR,Belarus
55.625,29.0625,BLR,Belarus
55.625,30.9375,RUS,Russian Federation
55.625,32.8125,RUS,Russian Federation
55.625,34.6875,RUS,Russian Federation
55.625,36.5625,RUS,Russian Federation
55.625,38.4375,RUS,Russian Federation
55.625,40.3125,RUS,Russian Federation
55.625,42.1875,RUS,Russian Federation
55.625,44.0625,RUS,Russian Federation
55.625,45.9375,RUS,Russian Federation
55.625,47.8125,RUS,Russian Federation
55.625,49.6875,RUS,Russian Federation
55.625,51.5625,RUS,Russian Federation
55.625,53.4375,RUS,Russian Federation
55.625,55.3125,RUS,Russian Federation
55.625,57.1875,RUS,Russian Federation
55.625,59.0625,RUS,Russian Federation
55.625,60.9375,RUS,Russian Federation
55.625,62.8125,RUS,Russian Federation
55.625,64.6875,RUS,Russian Federation
55.625,66.5625,RUS,Russian Federation
55.625,68.4375,RUS,Russian Federation
55.625,70.3125,RUS,Russian Federation
55.625,72.1875,RUS,Russian Federation
55.625,74.0625,RUS,Russian Federation
55.625,75.9375,RUS,Russian Federation
55.625,77.8125,RUS,Russian Federation
55.625,79.6875,RUS,Russian Federation
55.625,81.5625,RUS,Russian Federation
55.625,83.4375,RUS,Russian Federation
55.625,85.3125,RUS,Russian Federation
55.625,87.1875,RUS,Russian Federation
55.625,89.0625,RUS,Russian Federation
55.625,90.9375,RUS,Russian Federation
55.625,92.8125,RUS,Russian Federation
55.625,94.6875,RUS,Russian Federation
55.625,96.5625,RUS,Russian Federation
55.625,98.4375,RUS,Russian Federation
55.625,100.3125,RUS,Russian Federation
55.625,102.1875,RUS,Russian Federation
55.625,104.0625,RUS,Russian Federation
55.625,105.9375,RUS,Russian Federation
55.625,107.8125,RUS,Russian Federation
55.625,109.6875,RUS,Russian Federation
55.625,111.5625,RUS,Russian Federation
55.625,113.4375,RUS,Russian Federation
55.625,115.3125,RUS,Russian Federation
55.625,117.1875,RUS,Russian Federation
55.625,119.0625,RUS,Russian Federation
55.625,120.9375,RUS,Russian Federation
55.625,122.8125,RUS,Russian Federation
55.625,124.6875,RUS,Russian Federation
55.625,126.5625,RUS,Russian Federation
55.625,128.4375,RUS,Russian Federation
55.625,130.3125,RUS,Russian Federation
55.625,132.1875,RUS,Russian Federation
55.625,134.0625,RUS,Russian Federation
55.625,135.9375,RUS,Russian Federation
55.625,156.5625,RUS,Russian Federation
55.625,158.4375,RUS,Russian Federation
55.625,160.3125,RUS,Russian Federation
56.875,-158.4375,USA,United States of America
56.875,-134.0625,USA,United States of America
56.875,-132.1875,USA,United States of America
56.875,-130.3125,CAN,Canada
56.875,-128.4375,CAN,Canada
56.875,-126.5625,CAN,Canada
56.875,-124.6875,CAN,Canada
56.875,-122.8125,CAN,Canada
56.875,-120.9375,CAN,Canada
56.875,-119.0625,CAN,Canada
56.875,-117.1875,CAN,Canada
56.875,-115.3125,CAN,Canada
56.875,-113.4375,CAN,Canada
56.875,-111.5625,CAN,Canada
56.875,-109.6875,CAN,Canada
56.875,-107.8125,CAN,Canada
56.875,-105.9375,CAN,Canada
56.875,-104.0625,CAN,Canada
56.875,-102.1875,CAN,Canada
56.875,-100.3125,CAN,Canada
56.875,-98.4375,CAN,Canada
56.875,-96.5625,CAN,Canada
56.875,-94.6875,CAN,Canada
56.875,-92.8125,CAN,Canada
56.875,-90.9375,CAN,Canada
56.875,-75.9375,CAN,Canada
56.875,-74.0625,CAN,Canada
56.875,-72.1875,CAN,Canada
56.875,-70.3125,CAN,Canada
56.875,-68.4375,CAN,Canada
56.875,-66.5625,CAN,Canada
56.875,-64.6875,CAN,Canada
56.875,-62.8125,CAN,Canada
56.875,-4.6875,GBR,United Kingdom
56.875,-2.8125,GBR,United Kingdom
56.875,8.4375,DNK,Denmark
56.875,14.0625,SWE,Sweden
56.875,15.9375,SWE,Sweden
56.875,21.5625,LVA,Latvia
56.875,23.4375,LVA,Latvia
56.875,25.3125,LVA,Latvia
56.875,27.1875,LVA,Latvia
56.875,29.0625,RUS,Russian Federation
56.875,30.9375,RUS,Russian Federation
56.875,32.8125,RUS,Russian Federation
56.875,34.6875,RUS,Russian Federation
56.875,36.5625,RUS,Russian Federation
56.875,38.4375,RUS,Russian Federation
56.875,40.3125,RUS,Russian Federation
56.875,42.1875,RUS,Russian Federation
56.875,44.0625,RUS,Russian Federation
56.875,45.9375,RUS,Russian Federation
56.875,47.8125,RUS,Russian Federation
56.875,49.6875,RUS,Russian Federation
56.875,51.5625,RUS,Russian Federation
56.875,53.4375,RUS,Russian Federation
56.875,55.3125,RUS,Russian Federation
56.875,57.1875,RUS,Russian Federation
56.875,59.0625,RUS,Russian Federation
56.875,60.9375,RUS,Russian Federation
56.875,62.8125,RUS,Russian Federation
56.875,64.6875,RUS,Russian Federation
56.875,66.5625,RUS,Russian Federation
56.875,68.4375,RUS,Russian Federation
56.875,70.3125,RUS,Russian Federation
56.875,72.1875,RUS,Russian Federation
56.875,74.0625,RUS,Russian Federation
56.875,75.9375,RUS,Russian Federation
56.875,77.8125,RUS,Russian Federation
56.875,79.6875,RUS,Russian Federation
56.875,81.5625,RUS,Russian Federation
56.875,83.4375,RUS,Russian Federation
56.875,85.3125,RUS,Russian Federation
56.875,87.1875,RUS,Russian Federation
56.875,89.0625,RUS,Russian Federation
56.875,90.9375,RUS,Russian Federation
56.875,92.8125,RUS,Russian Federation
56.875,94.6875,RUS,Russian Federation
56.875,96.5625,RUS,Russian Federation
56.875,98.4375,RUS,Russian Federation
56.875,100.3125,RUS,Russian Federation
56.875,102.1875,RUS,Russian Federation
56.875,104.0625,RUS,Russian Federation
56.875,105.9375,RUS,Russian Federation
56.875,107.8125,RUS,Russian Federation
56.875,109.6875,RUS,Russian Federation
56.875,111.5625,RUS,Russian Federation
56.875,113.4375,RUS,Russian Federation
56.875,115.3125,RUS,Russian Federation
56.875,117.1875,RUS,Russian Federation
56.875,119.0625,RUS,Russian Federation
56.875,120.9375,RUS,Russian Federation
56.875,122.8125,RUS,Russian Federation
56.875,124.6875,RUS,Russian Federation
56.875,126.5625,RUS,Russian Federation
56.875,128.4375,RUS,Russian Federation
56.875,130.3125,RUS,Russian Federation
56.875,132.1875,RUS,Russian Federation
56.875,134.0625,RUS,Russian Federation
56.875,135.9375,RUS,Russian Federation
56.875,137.8125,RUS,Russian Federation
56.875,156.5625,RUS,Russian Federation
56.875,158.4375,RUS,Russian Federation
56.875,160.3125,RUS,Russian Federation
56.875,162.1875,RUS,Russian Federation
58.125,-156.5625,USA,United States of America
58.125,-154.6875,USA,United States of America
58.125,-152.8125,USA,United States of America
58.125,-135.9375,USA,United States of America
58.125,-134.0625,USA,United States of America
58.125,-132.1875,CAN,Canada
58.125,-130.3125,CAN,Canada
58.125,-128.4375,CAN,Canada
58.125,-126.5625,CAN,Canada
58.125,-124.6875,CAN,Canada
58.125,-122.8125,CAN,Canada
58.125,-120.9375,CAN,Canada
